character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	mixu_innate_ksl_katarin_the_ice_queen	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		6.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_innate	0.0		1	0	false
	wh_main_skill_all_lord_battle_inspiring_presence	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_0	0.0		0	0	true
	wh_main_skill_emp_lord_battle_hold_the_line	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_1	1.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_endless_war	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_2	2.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_pistolkorps	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_3	3.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_speed_of_horse	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_4	4.0		0	0	true
	mixu_ksl_katarin_bokha_battle_the_strength_of_kislev	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_5	5.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_gunnery	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_1_6	6.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_2	7.0		0	6	true
	wh2_dlc11_skill_ksl_army_buff_strength_of_hardship	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_3_1	8.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_sharpshooter	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_3_2	9.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_taste_for_battle	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_3_3	10.0		0	0	true
	wh2_dlc11_skill_ksl_army_buff_beast_master	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_3_4	11.0		0	0	true
	wh_main_skill_all_lord_battle_stand_your_ground	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		4.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_army_4	12.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_0	0.0		0	0	true
	mixu_emp_all_campaign_scholar	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_1_1	1.0		0	0	true
	wh_main_skill_emp_lord_campaign_fervent	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_1_2	2.0		0	0	true
	wh_main_skill_all_lord_campaign_alert	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_1_3	3.0		0	0	true
	wh2_main_skill_def_campaign_wary	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_1_4	4.0		0	0	true
	mixu_ksl_katarin_bokha_campaign_the_great_queen	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_2	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_3_1	6.0		0	0	true
	wh_main_skill_emp_lord_campaign_quartermaster	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_3_2	7.0		0	0	true
	wh_main_skill_emp_lord_campaign_logistician	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_3_3	8.0		0	0	true
	wh_main_skill_emp_lord_campaign_leader_of_renown	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_3_4	9.0		0	0	true
	wh2_main_skill_LL_self_defense	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		5.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_campaign_4	10.0		0	4	true
	mixu_all_lord_spell_lore_of_ice_magic_dummy	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_dummy	99.0		1	0	false
	mixu_all_lord_spell_lore_of_ice_glacial_barrier	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_0	0.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_passive	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_1_1	1.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_shield_of_cold	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_1_2	2.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_midwinters_kiss	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_1_3	3.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_wind_of_ice	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_1_4	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_2	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_3_1	6.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_3_2	7.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_shardstorm	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_3_3	8.0		0	0	true
	mixu_all_lord_spell_lore_of_ice_invocation_of_the_ice_storm	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_3_4	9.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		2.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_magic_4	10.0		0	4	true
	mixu_ksl_katarin_the_ice_queen_enchanted_item_crystal_cloak	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_item_0	0.0		0	0	true
	mixu_ksl_katarin_the_ice_queen_weapon_fearfrost	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_item_1	1.0		0	0	true
	mixu_ksl_katarin_the_ice_queen_mount_warhorse	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_mount_0	2.0		0	0	true
	mixu_ksl_katarin_the_ice_queen_mount_barded_warhorse	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_mount_1	3.0		0	0	true
	mixu_ksl_katarin_the_ice_queen_mount_sled	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_mount_2	4.0		0	0	true
	mixu_ksl_katarin_bokha_generic_salyaks_healing	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_generic_0	5.0		0	0	true
	mixu_ksl_katarin_bokha_generic_kin_of_the_bear_god	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_generic_1	6.0		0	0	true
	mixu_ksl_katarin_bokha_unique_loremaster_of_ice_magic	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_generic_2	7.0		0	0	true
	mixu_ksl_katarin_bokha_special_beloved_of_kislev	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_0	0.0		0	0	true
	mixu_ksl_katarin_bokha_special_royal_guard	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_1_1	1.0		0	0	true
	mixu_ksl_katarin_bokha_special_loyal_followers	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_1_2	2.0		0	0	true
	mixu_ksl_katarin_bokha_special_secrets_of_the_bokha_palace	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_1_3	3.0		0	0	true
	mixu_ksl_katarin_bokha_special_protector_of_kislev	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_1_4	4.0		0	0	true
	mixu_ksl_katarin_bokha_special_kingdom_come	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		1.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_special_2	5.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh2_mixu_skill_node_mixu_katarin_the_ice_queen		0.0	wh2_mixu_skill_node_ksl_katarin_the_ice_queen_immortality	98.0		1	0	false
