character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_ksl_icewitch_a		5.0	ksl_icewitch_campaign_01_a	0.0		0	0	true
	deco_ice_ice_shards	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_01_a	1.0		1	0	true
	deco_ice_storm_strike	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_02_a	2.0		0	0	true
	deco_ice_chill_blast	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_03_a	3.0		0	0	true
	deco_ice_ice_blizzard	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_04_a	4.0		0	0	true
	skill_all_deco_ice_winter	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_05_a	5.0		0	3	true
	deco_ice_tempest	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_06_a	6.0		0	0	true
	deco_ice_hailstorm	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_07_a	7.0		0	0	true
	deco_ice_ice_shards_dummy	wh_main_skill_node_set_ksl_icewitch_a		1.0	ksl_icewitch_war2_dummy_a	0.0		1	0	false
	wh2_main_skill_lzd_disciplines_unfathomable_presence	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_04_a	3.0		0	0	true
	wh2_main_skill_hef_teclis_sublime_focus	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_05_a	4.0		0	0	true
	wh2_main_skill_lzd_disciplines_soul_of_stone	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_06_a	5.0		0	0	true
	wh_main_skill_emp_all_unique_ursuns_ward_a	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_07_a	6.0		0	0	true
	wh_dlc07_skill_brt_fay_enchantress_unique_power_familiar	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_08_a	7.0		0	0	true
	wh2_main_skill_lzd_disciplines_higher_state_of_consciousness	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_09_a	8.0		0	0	true
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_ksl_icewitch_a		0.0	ksl_icewitch_unique_10_a	9.0		0	0	true
