character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_all_all_self_hard_to_hit_starter	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_02	1.0		0	0	true
	wh_main_skill_vmp_lord_self_dark_knight	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_03	2.0		0	0	true
	wh_main_skill_vmp_lord_self_beguile	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_04	3.0		0	0	true
	wh_main_skill_vmp_lord_self_quickblood	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_06	5.0		0	4	true
	wh2_dlc11_skill_vmp_lord_self_master_strike	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_07	6.0		0	0	true
	wh_main_skill_vmp_lord_self_curse_of_the_revenant	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_08	7.0		0	0	true
	wh_main_skill_vmp_lord_self_supernatural_horror	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_teb_gashnag		1.0	teb_gashnag_self_11	10.0		0	4	true
	wh_main_skill_all_lord_battle_inspiring_presence	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_01	0.0		0	0	true
	teb_gashnag_antipillagers	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_02	1.0		0	0	true
	teb_gashnag_antivampires	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_03	2.0		0	0	true
	teb_gashnag_gashnagia_melee	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_04	3.0		0	0	true
	teb_gashnag_gashnagia_skirmish	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_05	4.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_06	5.0		0	4	true
	wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_07	6.0		0	0	true
	teb_gashnag_protection	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_08	7.0		0	0	true
	wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_teb_gashnag		4.0	teb_gashnag_battle_11	10.0		0	4	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_01	0.0		0	0	true
	teb_gashnag_attrition	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_02	1.0		0	0	true
	teb_gashnag_mages	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_03	2.0		0	0	true
	teb_gashnag_peace	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_04	3.0		0	0	true
	wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_05	4.0		0	0	true
	teb_gashnag_ushoran	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_06	5.0		0	4	true
	wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_09	8.0		0	0	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_10	9.0		0	0	true
	wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_teb_gashnag		5.0	teb_gashnag_campaign_11	10.0		0	4	true
	wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_main_skill_node_set_teb_gashnag		2.0	teb_gashnag_magic_01	0.0		0	0	true
	wh_dlc05_skill_magic_shadow_smoke_and_mirrors	wh_main_skill_node_set_teb_gashnag		2.0	teb_gashnag_magic_02	1.0		0	0	true
	wh2_main_skill_magic_shadow_enfeebling_foe_lord	wh_main_skill_node_set_teb_gashnag		2.0	teb_gashnag_magic_03	2.0		0	0	true
