character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_emp_wizard_metal		5.0	mixu_skill_node_emp_wizard_metal_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh_main_skill_node_set_emp_wizard_metal		8.0	mixu_skill_node_emp_wizard_metal_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_emp_wizard_metal		0.0	mixu_skill_node_emp_wizard_metal_immortality	3.0		0	0	true
	wh2_main_skill_innate_emp_regal	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_01	0.0		0	0	false
	wh2_main_skill_innate_emp_noble	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_02	1.0		0	0	false
	wh2_main_skill_innate_emp_imperious	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_03	2.0		0	0	false
	wh2_main_skill_innate_emp_monster_tracker	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_04	3.0		0	0	false
	wh2_main_skill_innate_emp_monster_hunter	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_emp_wizard_metal		6.0	mixu_skill_node_emp_wizard_metal_innate_07	6.0		0	0	false
