character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_all_lord_battle_inspiring_presence	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_0	0.0		0	0	true
	wh2_main_skill_lzd_army_buff_saurus	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_1	1.0		0	0	true
	wh2_main_skill_lzd_army_buff_skinks	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_2	2.0		0	0	true
	wh2_main_skill_lzd_army_buff_riders	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_3	3.0		0	0	true
	wh2_main_skill_lzd_army_buff_guardians	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_4	4.0		0	0	true
	wh2_main_skill_lzd_army_buff_hunters	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_5	5.0		0	0	true
	wh2_main_skill_lzd_army_buff_dinos	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_1_6	6.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_2	7.0		0	6	true
	wh2_main_skill_lzd_army_buff_jungle_dominion	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_3_1	8.0		0	0	true
	wh2_main_skill_lzd_army_buff_spawn_kin	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_3_2	9.0		0	0	true
	wh2_main_skill_lzd_army_buff_soul_bound	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_3_3	10.0		0	0	true
	wh2_main_skill_lzd_army_buff_epicentre	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_3_4	11.0		0	0	true
	wh2_main_skill_lzd_slann_forcefield	wh2_main_skill_node_set_lzd_lord_huinitenuchli		4.0	wh2_main_skill_node_lzd_lord_huinitenuchli_army_4	12.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_0	0.0		0	0	true
	wh2_skill_lord_huinitenuchli_campaign_protective_mist	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_1_1	1.0		0	0	true
	wh_main_skill_emp_lord_campaign_fervent	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_1_2	2.0		0	0	true
	wh_main_skill_brt_lord_campaign_bonded_service	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_1_3	3.0		0	0	true
	wh_main_skill_vmp_lord_campaign_ancient_cunning	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_1_4	4.0		0	0	true
	wh2_main_skill_def_campaign_draftmaster	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_2	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_3_1	6.0		0	0	true
	wh2_main_skill_lzd_lord_campaign_upkeep	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_3_2	7.0		0	0	true
	wh2_main_skill_def_campaign_wary	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_3_3	8.0		0	0	true
	wh2_main_skill_lzd_lord_campaign_replenish	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_3_4	9.0		0	0	true
	wh2_main_skill_LL_self_defense	wh2_main_skill_node_set_lzd_lord_huinitenuchli		5.0	wh2_main_skill_node_lzd_lord_huinitenuchli_campaign_4	10.0		0	4	true
	wh2_skill_lord_huinitenuchli_innate	wh2_main_skill_node_set_lzd_lord_huinitenuchli		6.0	wh2_main_skill_node_lzd_lord_huinitenuchli_innate_01	0.0		1	0	false
	mixu_hidden_skill_enable_arcane_conduit	wh2_main_skill_node_set_lzd_lord_huinitenuchli		6.0	wh2_main_skill_node_lzd_lord_huinitenuchli_innate_02	1.0		1	0	false
