character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_dlc15_skill_hef_mage_fire_mount_sun_dragon	wh2_dlc15_skill_node_set_hef_mage_fire		0.0	wh2_dlc15_skill_node_hef_mage_fire_mount_3	48.0		0	0	false
	wh2_main_skill_all_magic_fire_03_flaming_sword_of_rhuin_lord	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_01	0.0		0	0	true
	wh_main_skill_all_magic_fire_04_kindleflame	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_02	1.0		0	0	true
	wh_main_skill_all_magic_fire_02_cascading_fire-cloak	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_03	2.0		0	0	true
	AK_hef_dragonmage_fireball	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_04	3.0		0	0	true
	wh_main_skill_all_magic_fire_05_the_burning_head	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_05	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_06	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_07	8.0		0	0	true
	AK_hef_dragonmage_reckless	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_08	9.0		0	0	true
	wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_09	6.0		0	0	true
	wh_main_skill_all_magic_fire_10_flame_storm	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_10	7.0		0	0	true
	AK_hef_dragonmage_rhuin_dummy	AK_hef_dragonmage		2.0	AK_hef_dragonmage_battle_12	11.0		1	0	false
	wh2_main_skill_all_hero_assist_army_replenish_troops	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_increase_trade	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_gain_influence	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_assassinate	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_assault_units	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	AK_hef_dragonmage		5.0	AK_hef_dragonmage_campaign_06	5.0		0	0	true
	wh2_main_skill_all_immortality_hero	AK_hef_dragonmage		0.0	AK_hef_dragonmage_campaign_07	5.0		0	0	true
	wh2_main_skill_innate_hef_mage_campaign_0_meddler	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_01	0.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_3_builder	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_02	1.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_7_administrator	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_03	2.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_0_incompetent	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_04	3.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_3_dealer	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_05	4.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_7_entrepreneur	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_06	5.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_0_luddite	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_07	6.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_3_thinker	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_08	7.0		0	0	false
	wh2_main_skill_innate_hef_mage_campaign_7_genius	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_09	8.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_0_uni_ped	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_10	9.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_3_spry	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_11	10.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_7_limber	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_12	11.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_0_peaky	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_13	12.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_3_fortuitous	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_14	13.0		0	0	false
	wh2_main_skill_innate_hef_mage_battle_7_protected	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_15	14.0		0	0	false
	wh2_main_skill_innate_hef_mage_army_0_flustered	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_16	21.0		0	0	false
	wh2_main_skill_innate_hef_mage_army_3_resistant	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_17	22.0		0	0	false
	wh2_main_skill_innate_hef_mage_army_0_wet	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_19	24.0		0	0	false
	wh2_main_skill_innate_hef_mage_army_3_flammable	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_20	25.0		0	0	false
	wh2_main_skill_innate_hef_noble_army_7_crushing	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_21	26.0		0	0	false
	wh2_main_skill_innate_hef_noble_campaign_0_divisive	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_22	0.0		0	0	false
	wh2_main_skill_innate_hef_noble_campaign_3_conciliatory	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_23	1.0		0	0	false
	wh2_main_skill_innate_hef_noble_campaign_7_emollient	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_24	2.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_0_pale_and_wan	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_25	9.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_3_trained	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_26	10.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_7_dangerous	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_27	11.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_0_squishy	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_28	12.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_3_elusive	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_29	13.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_7_resilient	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_30	14.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_0_pigeon_chested	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_31	15.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_3_hale_and_hearty	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_32	16.0		0	0	false
	wh2_main_skill_innate_hef_noble_battle_7_vigorous	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_33	17.0		0	0	false
	wh2_main_skill_innate_hef_noble_army_0_intolerable	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_34	24.0		0	0	false
	wh2_main_skill_innate_hef_noble_army_3_motivator	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_35	25.0		0	0	false
	wh2_main_skill_innate_hef_noble_army_7_dynamo	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_36	26.0		0	0	false
	wh2_main_skill_all_dummy_agent_actions_hef_noble	AK_hef_dragonmage		8.0	AK_hef_dragonmage_campaign_actions_dummy	0.0		1	0	false
	AK_hef_dragonmage_innate_army_7_dragon_willed	AK_hef_dragonmage		6.0	AK_hef_dragonmage_innate_18	23.0		0	0	false
	wh2_main_skill_hef_generic_warding_of_loec	AK_hef_dragonmage		0.0	AK_hef_dragonmage_battle_13	15.0		0	0	false
	wh2_main_skill_hef_generic_warding_of_hoeth	AK_hef_dragonmage		0.0	AK_hef_dragonmage_battle_14	16.0		0	0	false
	AK_hef_dragonmage_addaioth	AK_hef_dragonmage		0.0	AK_hef_dragonmage_addaioth	13.0		0	0	true
	AK_hef_dragonmage_armour	AK_hef_dragonmage		0.0	AK_hef_dragonmage_armour	0.0		0	0	true
	AK_hef_dragonmage_bhorse	AK_hef_dragonmage		0.0	AK_hef_dragonmage_bhorse	1.0		0	0	true
	AK_hef_dragonmage_sun	AK_hef_dragonmage		0.0	AK_hef_dragonmage_sun	2.0		0	0	true
