character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_innate_emp_regal	wh2_mixu_skill_node_emp_alberich_von_korden		6.0	wh2_mixu_skill_node_emp_alberich_von_korden_innate	0.0		1	0	false
	wh_main_skill_all_spy_self_bloody_blade	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_0	0.0		0	0	true
	wh_main_skill_all_spy_self_gutter_fighter_2	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_1_1	1.0		0	0	true
	wh_main_skill_all_spy_self_elusive	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_1_2	2.0		0	0	true
	wh_main_skill_emp_spy_self_silver_bullets	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_1_3	3.0		0	0	true
	wh_main_skill_all_spy_self_fleet-footed	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_1_4	4.0		0	0	true
	wh_main_skill_all_spy_self_stalker	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_2	5.0		0	4	true
	wh_main_skill_all_spy_self_opportunist	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_3_1	6.0		0	0	true
	wh_main_skill_all_spy_self_counter-striker_2	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_3_2	7.0		0	0	true
	wh_main_skill_all_spy_self_survivalist_2	wh2_mixu_skill_node_emp_alberich_von_korden		2.0	wh2_mixu_skill_node_emp_alberich_von_korden_self_3_3	8.0		0	0	true
