character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_lzd_lizardmen_agility	wh2_main_skill_node_set_lzd_tetto_eko		0.0	wh2_main_skill_node_lzd_tetto_eko_generic_1	3.0		0	0	true
	wh2_main_skill_lzd_protection_of_the_old_ones	wh2_main_skill_node_set_lzd_tetto_eko		0.0	wh2_main_skill_node_lzd_tetto_eko_generic_2	4.0		0	0	true
	wh2_main_skill_lzd_skink_priest_arcane_vassal	wh2_main_skill_node_set_lzd_tetto_eko		0.0	wh2_main_skill_node_lzd_tetto_eko_generic_3	6.0		0	0	true
	wh2_skill_lzd_tetto_eko_innate	wh2_main_skill_node_set_lzd_tetto_eko		6.0	wh2_main_skill_node_lzd_tetto_eko_innate_01	0.0		1	0	false
	wh_main_skill_all_magic_heavens_01_harmonic_convergence	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_0	0.0		0	0	true
	wh2_main_skill_all_magic_heavens_02_wind_blast_lord	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_1_1	1.0		0	0	true
	wh_main_skill_all_magic_heavens_03_rolling_skies	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_1_2	2.0		0	0	true
	wh2_main_skill_all_magic_heavens_04_curse_of_the_midnight_wind_lord	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_1_3	3.0		0	0	true
	wh2_main_skill_all_magic_heavens_05_urannons_thunderbolt_lord	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_1_4	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_2	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_3_1	8.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_3_2	9.0		0	0	true
	wh2_main_skill_all_magic_heavens_09_comet_of_casandora_lord	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_3_3	6.0		0	0	true
	wh2_main_skill_all_magic_heavens_10_chain_lightning_lord	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_3_4	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_4	10.0		0	4	true
	wh2_main_skill_all_magic_heavens_dummy_harmonic_convergence_wind_blast	wh2_main_skill_node_set_lzd_tetto_eko		2.0	wh2_main_skill_node_lzd_tetto_eko_magic_dummy	11.0		1	0	false
	wh2_skill_lzd_tetto_eko_mount_ancient_stegadon	wh2_main_skill_node_set_lzd_tetto_eko		0.0	wh2_main_skill_node_lzd_tetto_eko_mount_1	2.0		0	0	true
	wh_main_skill_all_lord_battle_inspiring_presence	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_0	0.0		0	0	true
	wh2_skill_lzd_tetto_eko_proud_warriors	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_1	1.0		0	0	true
	wh2_main_skill_lzd_army_buff_skinks	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_2	2.0		0	0	true
	wh2_main_skill_lzd_army_buff_riders	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_3	3.0		0	0	true
	wh2_main_skill_lzd_army_buff_guardians	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_4	4.0		0	0	true
	wh2_main_skill_lzd_army_buff_hunters	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_5	5.0		0	0	true
	wh2_main_skill_lzd_army_buff_dinos	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_1_6	6.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_2	7.0		0	6	true
	wh2_main_skill_lzd_army_buff_jungle_dominion	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_3_1	8.0		0	0	true
	wh2_main_skill_lzd_army_buff_spawn_kin	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_3_2	9.0		0	0	true
	wh2_main_skill_lzd_army_buff_soul_bound	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_3_3	10.0		0	0	true
	wh2_main_skill_lzd_army_buff_epicentre	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_3_4	11.0		0	0	true
	wh2_skill_lzd_tetto_eko_shield_of_the_old_ones	wh2_main_skill_node_set_lzd_tetto_eko		4.0	wh2_main_skill_node_lzd_tetto_eko_army_4	12.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_0	0.0		0	0	true
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_1_1	1.0		0	0	true
	wh_main_skill_emp_lord_campaign_fervent	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_1_2	2.0		0	0	true
	wh_main_skill_brt_lord_campaign_bonded_service	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_1_3	3.0		0	0	true
	wh_main_skill_vmp_lord_campaign_ancient_cunning	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_1_4	4.0		0	0	true
	wh2_main_skill_def_campaign_draftmaster	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_2	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_3_1	6.0		0	0	true
	wh2_main_skill_lzd_lord_campaign_upkeep	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_3_2	7.0		0	0	true
	wh2_main_skill_def_campaign_wary	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_3_3	8.0		0	0	true
	wh2_main_skill_lzd_lord_campaign_replenish	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_3_4	9.0		0	0	true
	wh2_main_skill_LL_self_defense	wh2_main_skill_node_set_lzd_tetto_eko		5.0	wh2_main_skill_node_lzd_tetto_eko_campaign_4	10.0		0	4	true
