character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_vmp_lord_campaign_the_restless_dead	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_01	0.0		0	0	true
	wh_main_skill_vmp_lord_campaign_undying_horde	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_02	1.0		0	0	true
	wh_main_skill_vmp_lord_campaign_children_of_the_night	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_03	2.0		0	0	true
	wh_main_skill_vmp_lord_campaign_darkling_skies	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_04	3.0		0	0	true
	wh_main_skill_vmp_lord_campaign_ancient_cunning	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_05	4.0		0	0	true
	wh_main_skill_vmp_lord_campaign_immortal_horror	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_07	6.0		0	0	true
	wh_main_skill_vmp_lord_campaign_guile_and_glamour	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_08	7.0		0	0	true
	wh2_main_skill_def_campaign_infamous_raider	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_09	8.0		0	0	true
	wh_main_skill_vmp_lord_campaign_eternal_warden	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_10	9.0		0	0	true
	wh2_main_skill_LL_self_defense	wh_dlc05_skill_node_set_vmp_red_duke		5.0	wh_main_skill_node_vmp_red_duke_campaign_11	10.0		0	4	true
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_01	0.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_02	1.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_03	2.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_04	3.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_05	4.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_06	5.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_07	6.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_08	7.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_09	8.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_10	9.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_11	10.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_12	11.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_13	12.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_14	13.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_15	14.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_16	15.0		0	0	false
	wh2_innate_red_duke_mousillon	wh_dlc05_skill_node_set_vmp_red_duke		6.0	wh_main_skill_node_vmp_red_duke_innate_17	16.0		0	0	false
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_01	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_02	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_03	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_04	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_05	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_06	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_07	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_08	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_09	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_10	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_11	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_12	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh_dlc05_skill_node_set_vmp_red_duke		4.0	wh_main_skill_node_vmp_red_duke_battle_13	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_1_6	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_3_4	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh_main_skill_node_set_vmp_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_lord_army_4	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_1_6	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_3_4	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh2_dlc11_skill_node_set_vmp_bloodline_blood_dragon_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_blood_dragon_army_4	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_1_6	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_3_4	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh2_dlc11_skill_node_set_vmp_bloodline_lahmian_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_lahmian_army_4	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_1_6	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_3_4	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_necrarch_army_4	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_1_6	6.0		0	0	true
	wh_main_skill_vmp_lord_battle_magical_animus	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_3_4	11.0		0	0	true
	wh_main_skill_vmp_lord_battle_undeath_resurgent	wh2_dlc11_skill_node_set_vmp_bloodline_strigoi_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_strigoi_army_4	12.0		0	1	true
	wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_bloodline_von_carstein_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_con_carstein_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	wh2_dlc11_skill_node_set_vmp_bloodline_von_carstein_lord	wh_main_vmp_mousillon	4.0	wh_main_skill_node_vmp_bloodline_con_carstein_army_1_1	1.0		0	0	true
