character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_all_lord_battle_inspiring_presence	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_0	0.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_low_born_militia	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_1	1.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_proficiency_of_peasants	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_the_unliving_host	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_3	3.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_creatures_of_the_night	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_4	4.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_dread_knights	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_5	5.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_battle_engines_of_war	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_1_6	6.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_ability_aura_of_majesty	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_2	7.0		0	6	true
	mixu_vmp_bloodline_fallen_knight_rank7_the_peasants_duty	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_3_1	8.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_protectors_of_the_realm	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_3_2	9.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_call_of_the_night	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_3_3	10.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_rank7_sharpshooter	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_3_4	11.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_ability_aura_of_dark_majesty	mixu_skill_node_set_vmp_bloodline_fallen_knight		4.0	mixu_skill_node_vmp_bloodline_fallen_knight_army_4	12.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_0	0.0		0	0	true
	wh_main_skill_brt_lord_campaign_justiciar	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_1_1	1.0		0	0	true
	wh_main_skill_brt_lord_campaign_bonded_service	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_1_2	2.0		0	0	true
	mixu_vmp_bloodline_fallen_knight_campaign_tenth_share	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_1_3	3.0		0	0	true
	wh_main_skill_vmp_lord_campaign_guile_and_glamour	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_1_4	4.0		0	0	true
	wh_dlc07_skill_brt_lord_campaign_irrepressible_spirit	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_2	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_3_1	6.0		0	0	true
	wh_main_skill_brt_lord_campaign_steward_of_the_realm	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_3_2	7.0		0	0	true
	wh_main_skill_vmp_lord_campaign_eternal_warden	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_3_3	8.0		0	0	true
	wh_main_skill_all_lord_campaign_premonition	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_3_4	9.0		0	0	true
	wh2_main_skill_LL_self_defense	mixu_skill_node_set_vmp_bloodline_fallen_knight		5.0	mixu_skill_node_vmp_bloodline_fallen_knight_campaign_4	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	mixu_skill_node_set_vmp_bloodline_fallen_knight		0.0	mixu_skill_node_vmp_bloodline_fallen_knight_immortality	10.0		1	0	true
	mixu_skill_innate_vmp_cruel	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_01	0.0		0	0	false
	mixu_skill_innate_vmp_malevolent	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_02	1.0		0	0	false
	mixu_skill_innate_vmp_spiteful	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_03	2.0		0	0	false
	mixu_skill_innate_vmp_vicious	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_04	3.0		0	0	false
	mixu_skill_innate_vmp_quickblood	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_05	4.0		0	0	false
	mixu_skill_innate_vmp_carrier_of_disease	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_06	5.0		0	0	false
	mixu_skill_innate_vmp_red_fury	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_07	6.0		0	0	false
	mixu_skill_innate_vmp_dragonslayer	mixu_skill_node_set_vmp_bloodline_fallen_knight		6.0	mixu_skill_node_vmp_bloodline_fallen_knight_innate_08	7.0		0	0	false
